borough,major_category,num_crime,year,month
Barking and Dagenham,Robbery,47,2013,3
Barking and Dagenham,Sexual Offences,0,2013,3
Barking and Dagenham,Theft and Handling,547,2013,3
Barking and Dagenham,Violence Against the Person,308,2013,3
Barking and Dagenham,Burglary,183,2013,4
Barking and Dagenham,Criminal Damage,128,2013,4
Barking and Dagenham,Drugs,113,2013,4
Barking and Dagenham,Fraud or Forgery,0,2013,4
Barking and Dagenham,Other Notifiable Offences,27,2013,4
Barking and Dagenham,Robbery,38,2013,4
Barking and Dagenham,Sexual Offences,0,2013,4
Barking and Dagenham,Theft and Handling,519,2013,4
Barking and Dagenham,Violence Against the Person,289,2013,4
Barking and Dagenham,Burglary,173,2013,5
Barking and Dagenham,Criminal Damage,117,2013,5
Barking and Dagenham,Drugs,87,2013,5
Barking and Dagenham,Fraud or Forgery,0,2013,5
Barking and Dagenham,Other Notifiable Offences,24,2013,5
Barking and Dagenham,Robbery,46,2013,5
Barking and Dagenham,Sexual Offences,0,2013,5
Barking and Dagenham,Theft and Handling,539,2013,5
Barking and Dagenham,Violence Against the Person,311,2013,5
Barking and Dagenham,Burglary,143,2013,6
Barking and Dagenham,Criminal Damage,131,2013,6
Barking and Dagenham,Drugs,100,2013,6
Barking and Dagenham,Fraud or Forgery,0,2013,6
Barking and Dagenham,Other Notifiable Offences,20,2013,6
Barking and Dagenham,Robbery,28,2013,6
Barking and Dagenham,Sexual Offences,0,2013,6
Barking and Dagenham,Theft and Handling,468,2013,6
Barking and Dagenham,Violence Against the Person,313,2013,6
Barking and Dagenham,Burglary,158,2013,7
Barking and Dagenham,Criminal Damage,144,2013,7
Barking and Dagenham,Drugs,101,2013,7
Barking and Dagenham,Fraud or Forgery,0,2013,7
Barking and Dagenham,Other Notifiable Offences,25,2013,7
Barking and Dagenham,Robbery,44,2013,7
Barking and Dagenham,Sexual Offences,0,2013,7
Barking and Dagenham,Theft and Handling,572,2013,7
Barking and Dagenham,Violence Against the Person,370,2013,7
Barking and Dagenham,Burglary,146,2013,8
Barking and Dagenham,Criminal Damage,145,2013,8
Barking and Dagenham,Drugs,79,2013,8
Barking and Dagenham,Fraud or Forgery,0,2013,8
Barking and Dagenham,Other Notifiable Offences,22,2013,8
Barking and Dagenham,Robbery,34,2013,8
Barking and Dagenham,Sexual Offences,0,2013,8
Barking and Dagenham,Theft and Handling,455,2013,8
Barking and Dagenham,Violence Against the Person,334,2013,8
Barking and Dagenham,Burglary,132,2013,9
Barking and Dagenham,Criminal Damage,130,2013,9
Barking and Dagenham,Drugs,79,2013,9
Barking and Dagenham,Fraud or Forgery,0,2013,9
Barking and Dagenham,Other Notifiable Offences,22,2013,9
Barking and Dagenham,Robbery,47,2013,9
Barking and Dagenham,Sexual Offences,0,2013,9
Barking and Dagenham,Theft and Handling,486,2013,9
Barking and Dagenham,Violence Against the Person,311,2013,9
Barking and Dagenham,Burglary,191,2013,10
Barking and Dagenham,Criminal Damage,138,2013,10
Barking and Dagenham,Drugs,87,2013,10
Barking and Dagenham,Fraud or Forgery,0,2013,10
Barking and Dagenham,Other Notifiable Offences,26,2013,10
Barking and Dagenham,Robbery,52,2013,10
Barking and Dagenham,Sexual Offences,0,2013,10
Barking and Dagenham,Theft and Handling,484,2013,10
Barking and Dagenham,Violence Against the Person,349,2013,10
Barking and Dagenham,Burglary,200,2013,11
Barking and Dagenham,Criminal Damage,146,2013,11
Barking and Dagenham,Drugs,84,2013,11
Barking and Dagenham,Fraud or Forgery,0,2013,11
Barking and Dagenham,Other Notifiable Offences,21,2013,11
Barking and Dagenham,Robbery,45,2013,11
Barking and Dagenham,Sexual Offences,0,2013,11
Barking and Dagenham,Theft and Handling,508,2013,11
Barking and Dagenham,Violence Against the Person,363,2013,11
Barking and Dagenham,Burglary,142,2013,12
Barking and Dagenham,Criminal Damage,135,2013,12
Barking and Dagenham,Drugs,72,2013,12
Barking and Dagenham,Fraud or Forgery,0,2013,12
Barking and Dagenham,Other Notifiable Offences,24,2013,12
Barking and Dagenham,Robbery,30,2013,12
Barking and Dagenham,Sexual Offences,0,2013,12
Barking and Dagenham,Theft and Handling,424,2013,12
Barking and Dagenham,Violence Against the Person,332,2013,12
Barking and Dagenham,Burglary,160,2014,1
Barking and Dagenham,Criminal Damage,126,2014,1
Barking and Dagenham,Drugs,63,2014,1
Barking and Dagenham,Fraud or Forgery,0,2014,1
Barking and Dagenham,Other Notifiable Offences,25,2014,1
Barking and Dagenham,Robbery,52,2014,1
Barking and Dagenham,Sexual Offences,0,2014,1
Barking and Dagenham,Theft and Handling,445,2014,1
Barking and Dagenham,Violence Against the Person,383,2014,1
Barking and Dagenham,Burglary,166,2014,2
Barking and Dagenham,Criminal Damage,135,2014,2
Barking and Dagenham,Drugs,72,2014,2
Barking and Dagenham,Fraud or Forgery,0,2014,2
Barking and Dagenham,Other Notifiable Offences,25,2014,2
Barking and Dagenham,Robbery,54,2014,2
Barking and Dagenham,Sexual Offences,0,2014,2
Barking and Dagenham,Theft and Handling,400,2014,2
Barking and Dagenham,Violence Against the Person,352,2014,2
Barking and Dagenham,Burglary,189,2014,3
Barking and Dagenham,Criminal Damage,141,2014,3
Barking and Dagenham,Drugs,63,2014,3
Barking and Dagenham,Fraud or Forgery,0,2014,3
Barking and Dagenham,Other Notifiable Offences,35,2014,3
Barking and Dagenham,Robbery,42,2014,3
Barking and Dagenham,Sexual Offences,0,2014,3
Barking and Dagenham,Theft and Handling,512,2014,3
Barking and Dagenham,Violence Against the Person,436,2014,3
Barking and Dagenham,Burglary,128,2014,4
Barking and Dagenham,Criminal Damage,124,2014,4
Barking and Dagenham,Drugs,59,2014,4
Barking and Dagenham,Fraud or Forgery,0,2014,4
Barking and Dagenham,Other Notifiable Offences,23,2014,4
Barking and Dagenham,Robbery,32,2014,4
Barking and Dagenham,Sexual Offences,0,2014,4
Barking and Dagenham,Theft and Handling,460,2014,4
Barking and Dagenham,Violence Against the Person,357,2014,4
Barking and Dagenham,Burglary,138,2014,5
Barking and Dagenham,Criminal Damage,131,2014,5
Barking and Dagenham,Drugs,87,2014,5
Barking and Dagenham,Fraud or Forgery,0,2014,5
Barking and Dagenham,Other Notifiable Offences,22,2014,5
Barking and Dagenham,Robbery,34,2014,5
Barking and Dagenham,Sexual Offences,0,2014,5
Barking and Dagenham,Theft and Handling,463,2014,5
Barking and Dagenham,Violence Against the Person,343,2014,5
Barking and Dagenham,Burglary,130,2014,6
Barking and Dagenham,Criminal Damage,138,2014,6
Barking and Dagenham,Drugs,74,2014,6
Barking and Dagenham,Fraud or Forgery,0,2014,6
Barking and Dagenham,Other Notifiable Offences,21,2014,6
Barking and Dagenham,Robbery,34,2014,6
Barking and Dagenham,Sexual Offences,0,2014,6
Barking and Dagenham,Theft and Handling,419,2014,6
Barking and Dagenham,Violence Against the Person,453,2014,6
Barking and Dagenham,Burglary,155,2014,7
Barking and Dagenham,Criminal Damage,148,2014,7
Barking and Dagenham,Drugs,59,2014,7
Barking and Dagenham,Fraud or Forgery,0,2014,7
Barking and Dagenham,Other Notifiable Offences,34,2014,7
Barking and Dagenham,Robbery,35,2014,7
Barking and Dagenham,Sexual Offences,0,2014,7
Barking and Dagenham,Theft and Handling,419,2014,7
Barking and Dagenham,Violence Against the Person,488,2014,7
Barking and Dagenham,Burglary,158,2014,8
Barking and Dagenham,Criminal Damage,169,2014,8
Barking and Dagenham,Drugs,66,2014,8
Barking and Dagenham,Fraud or Forgery,0,2014,8
Barking and Dagenham,Other Notifiable Offences,25,2014,8
Barking and Dagenham,Robbery,36,2014,8
Barking and Dagenham,Sexual Offences,0,2014,8
Barking and Dagenham,Theft and Handling,409,2014,8
Barking and Dagenham,Violence Against the Person,373,2014,8
Barking and Dagenham,Burglary,129,2014,9
Barking and Dagenham,Criminal Damage,135,2014,9
Barking and Dagenham,Drugs,60,2014,9
Barking and Dagenham,Fraud or Forgery,0,2014,9
Barking and Dagenham,Other Notifiable Offences,30,2014,9
Barking and Dagenham,Robbery,45,2014,9
Barking and Dagenham,Sexual Offences,0,2014,9
Barking and Dagenham,Theft and Handling,460,2014,9
Barking and Dagenham,Violence Against the Person,476,2014,9
Barking and Dagenham,Burglary,153,2014,10
Barking and Dagenham,Criminal Damage,155,2014,10
Barking and Dagenham,Drugs,76,2014,10
Barking and Dagenham,Fraud or Forgery,0,2014,10
Barking and Dagenham,Other Notifiable Offences,28,2014,10
Barking and Dagenham,Robbery,50,2014,10
Barking and Dagenham,Sexual Offences,0,2014,10
Barking and Dagenham,Theft and Handling,406,2014,10
Barking and Dagenham,Violence Against the Person,428,2014,10
Barking and Dagenham,Burglary,221,2014,11
Barking and Dagenham,Criminal Damage,128,2014,11
Barking and Dagenham,Drugs,73,2014,11
Barking and Dagenham,Fraud or Forgery,0,2014,11
Barking and Dagenham,Other Notifiable Offences,36,2014,11
Barking and Dagenham,Robbery,38,2014,11
Barking and Dagenham,Sexual Offences,0,2014,11
Barking and Dagenham,Theft and Handling,465,2014,11
Barking and Dagenham,Violence Against the Person,473,2014,11
Barking and Dagenham,Burglary,167,2014,12
Barking and Dagenham,Criminal Damage,123,2014,12
Barking and Dagenham,Drugs,51,2014,12
Barking and Dagenham,Fraud or Forgery,0,2014,12
Barking and Dagenham,Other Notifiable Offences,24,2014,12
Barking and Dagenham,Robbery,42,2014,12
Barking and Dagenham,Sexual Offences,0,2014,12
Barking and Dagenham,Theft and Handling,431,2014,12
Barking and Dagenham,Violence Against the Person,403,2014,12
Barking and Dagenham,Burglary,182,2015,1
Barking and Dagenham,Criminal Damage,121,2015,1
Barking and Dagenham,Drugs,85,2015,1
Barking and Dagenham,Fraud or Forgery,0,2015,1
Barking and Dagenham,Other Notifiable Offences,20,2015,1
Barking and Dagenham,Robbery,51,2015,1
Barking and Dagenham,Sexual Offences,0,2015,1
Barking and Dagenham,Theft and Handling,364,2015,1
Barking and Dagenham,Violence Against the Person,428,2015,1
Barking and Dagenham,Burglary,138,2015,2
Barking and Dagenham,Criminal Damage,123,2015,2
Barking and Dagenham,Drugs,72,2015,2
Barking and Dagenham,Fraud or Forgery,0,2015,2
Barking and Dagenham,Other Notifiable Offences,26,2015,2
Barking and Dagenham,Robbery,37,2015,2
Barking and Dagenham,Sexual Offences,0,2015,2
Barking and Dagenham,Theft and Handling,394,2015,2
Barking and Dagenham,Violence Against the Person,375,2015,2
Barking and Dagenham,Burglary,169,2015,3
Barking and Dagenham,Criminal Damage,162,2015,3
Barking and Dagenham,Drugs,77,2015,3
Barking and Dagenham,Fraud or Forgery,0,2015,3
Barking and Dagenham,Other Notifiable Offences,36,2015,3
Barking and Dagenham,Robbery,46,2015,3
Barking and Dagenham,Sexual Offences,0,2015,3
Barking and Dagenham,Theft and Handling,458,2015,3
Barking and Dagenham,Violence Against the Person,523,2015,3
Barking and Dagenham,Burglary,106,2015,4
Barking and Dagenham,Criminal Damage,143,2015,4
Barking and Dagenham,Drugs,74,2015,4
Barking and Dagenham,Fraud or Forgery,0,2015,4
Barking and Dagenham,Other Notifiable Offences,22,2015,4
Barking and Dagenham,Robbery,42,2015,4
Barking and Dagenham,Sexual Offences,0,2015,4
Barking and Dagenham,Theft and Handling,428,2015,4
Barking and Dagenham,Violence Against the Person,463,2015,4
Barking and Dagenham,Burglary,100,2015,5
Barking and Dagenham,Criminal Damage,187,2015,5
Barking and Dagenham,Drugs,85,2015,5
Barking and Dagenham,Fraud or Forgery,0,2015,5
Barking and Dagenham,Other Notifiable Offences,30,2015,5
Barking and Dagenham,Robbery,51,2015,5
Barking and Dagenham,Sexual Offences,0,2015,5
Barking and Dagenham,Theft and Handling,435,2015,5
Barking and Dagenham,Violence Against the Person,548,2015,5
Barking and Dagenham,Burglary,94,2015,6
Barking and Dagenham,Criminal Damage,145,2015,6
Barking and Dagenham,Drugs,95,2015,6
Barking and Dagenham,Fraud or Forgery,0,2015,6
Barking and Dagenham,Other Notifiable Offences,25,2015,6
Barking and Dagenham,Robbery,41,2015,6
Barking and Dagenham,Sexual Offences,0,2015,6
Barking and Dagenham,Theft and Handling,445,2015,6
Barking and Dagenham,Violence Against the Person,517,2015,6
Barking and Dagenham,Burglary,131,2015,7
Barking and Dagenham,Criminal Damage,175,2015,7
Barking and Dagenham,Drugs,78,2015,7
Barking and Dagenham,Fraud or Forgery,0,2015,7
Barking and Dagenham,Other Notifiable Offences,20,2015,7
Barking and Dagenham,Robbery,47,2015,7
Barking and Dagenham,Sexual Offences,0,2015,7
Barking and Dagenham,Theft and Handling,489,2015,7
Barking and Dagenham,Violence Against the Person,554,2015,7
Barking and Dagenham,Burglary,145,2015,8
Barking and Dagenham,Criminal Damage,144,2015,8
Barking and Dagenham,Drugs,65,2015,8
Barking and Dagenham,Fraud or Forgery,0,2015,8
Barking and Dagenham,Other Notifiable Offences,35,2015,8
Barking and Dagenham,Robbery,44,2015,8
Barking and Dagenham,Sexual Offences,0,2015,8
Barking and Dagenham,Theft and Handling,431,2015,8
Barking and Dagenham,Violence Against the Person,474,2015,8
Barking and Dagenham,Burglary,127,2015,9
Barking and Dagenham,Criminal Damage,147,2015,9
Barking and Dagenham,Drugs,80,2015,9
Barking and Dagenham,Fraud or Forgery,0,2015,9
Barking and Dagenham,Other Notifiable Offences,34,2015,9
Barking and Dagenham,Robbery,52,2015,9
Barking and Dagenham,Sexual Offences,0,2015,9
Barking and Dagenham,Theft and Handling,418,2015,9
Barking and Dagenham,Violence Against the Person,517,2015,9
Barking and Dagenham,Burglary,138,2015,10
Barking and Dagenham,Criminal Damage,124,2015,10
Barking and Dagenham,Drugs,78,2015,10
Barking and Dagenham,Fraud or Forgery,0,2015,10
Barking and Dagenham,Other Notifiable Offences,34,2015,10
Barking and Dagenham,Robbery,50,2015,10
Barking and Dagenham,Sexual Offences,0,2015,10
Barking and Dagenham,Theft and Handling,410,2015,10
Barking and Dagenham,Violence Against the Person,495,2015,10
Barking and Dagenham,Burglary,148,2015,11
Barking and Dagenham,Criminal Damage,169,2015,11
Barking and Dagenham,Drugs,76,2015,11
Barking and Dagenham,Fraud or Forgery,0,2015,11
Barking and Dagenham,Other Notifiable Offences,28,2015,11
Barking and Dagenham,Robbery,41,2015,11
Barking and Dagenham,Sexual Offences,0,2015,11
Barking and Dagenham,Theft and Handling,475,2015,11
Barking and Dagenham,Violence Against the Person,500,2015,11
Barking and Dagenham,Burglary,151,2015,12
Barking and Dagenham,Criminal Damage,182,2015,12
Barking and Dagenham,Drugs,79,2015,12
Barking and Dagenham,Fraud or Forgery,0,2015,12
Barking and Dagenham,Other Notifiable Offences,23,2015,12
Barking and Dagenham,Robbery,51,2015,12
Barking and Dagenham,Sexual Offences,0,2015,12
Barking and Dagenham,Theft and Handling,430,2015,12
Barking and Dagenham,Violence Against the Person,494,2015,12
Barking and Dagenham,Burglary,147,2016,1
Barking and Dagenham,Criminal Damage,166,2016,1
Barking and Dagenham,Drugs,83,2016,1
Barking and Dagenham,Fraud or Forgery,0,2016,1
Barking and Dagenham,Other Notifiable Offences,30,2016,1
Barking and Dagenham,Robbery,50,2016,1
Barking and Dagenham,Sexual Offences,0,2016,1
Barking and Dagenham,Theft and Handling,423,2016,1
Barking and Dagenham,Violence Against the Person,477,2016,1
Barking and Dagenham,Burglary,139,2016,2
Barking and Dagenham,Criminal Damage,181,2016,2
Barking and Dagenham,Drugs,84,2016,2
Barking and Dagenham,Fraud or Forgery,0,2016,2
Barking and Dagenham,Other Notifiable Offences,33,2016,2
Barking and Dagenham,Robbery,49,2016,2
Barking and Dagenham,Sexual Offences,0,2016,2
Barking and Dagenham,Theft and Handling,422,2016,2
Barking and Dagenham,Violence Against the Person,463,2016,2
Barking and Dagenham,Burglary,106,2016,3
Barking and Dagenham,Criminal Damage,173,2016,3
Barking and Dagenham,Drugs,70,2016,3
Barking and Dagenham,Fraud or Forgery,0,2016,3
Barking and Dagenham,Other Notifiable Offences,28,2016,3
Barking and Dagenham,Robbery,53,2016,3
Barking and Dagenham,Sexual Offences,0,2016,3
Barking and Dagenham,Theft and Handling,505,2016,3
Barking and Dagenham,Violence Against the Person,556,2016,3
Barking and Dagenham,Burglary,89,2016,4
Barking and Dagenham,Criminal Damage,144,2016,4
Barking and Dagenham,Drugs,85,2016,4
Barking and Dagenham,Fraud or Forgery,0,2016,4
Barking and Dagenham,Other Notifiable Offences,26,2016,4
Barking and Dagenham,Robbery,36,2016,4
Barking and Dagenham,Sexual Offences,0,2016,4
Barking and Dagenham,Theft and Handling,487,2016,4
Barking and Dagenham,Violence Against the Person,472,2016,4
Barking and Dagenham,Burglary,119,2016,5
Barking and Dagenham,Criminal Damage,201,2016,5
Barking and Dagenham,Drugs,78,2016,5
Barking and Dagenham,Fraud or Forgery,0,2016,5
Barking and Dagenham,Other Notifiable Offences,48,2016,5
Barking and Dagenham,Robbery,52,2016,5
Barking and Dagenham,Sexual Offences,0,2016,5
Barking and Dagenham,Theft and Handling,500,2016,5
Barking and Dagenham,Violence Against the Person,557,2016,5
Barking and Dagenham,Burglary,109,2016,6
Barking and Dagenham,Criminal Damage,160,2016,6
Barking and Dagenham,Drugs,80,2016,6
Barking and Dagenham,Fraud or Forgery,0,2016,6
Barking and Dagenham,Other Notifiable Offences,38,2016,6
Barking and Dagenham,Robbery,53,2016,6
Barking and Dagenham,Sexual Offences,0,2016,6
Barking and Dagenham,Theft and Handling,474,2016,6
Barking and Dagenham,Violence Against the Person,535,2016,6
Barking and Dagenham,Burglary,86,2016,7
Barking and Dagenham,Criminal Damage,181,2016,7
Barking and Dagenham,Drugs,84,2016,7
Barking and Dagenham,Fraud or Forgery,0,2016,7
Barking and Dagenham,Other Notifiable Offences,31,2016,7
Barking and Dagenham,Robbery,45,2016,7
Barking and Dagenham,Sexual Offences,0,2016,7
Barking and Dagenham,Theft and Handling,495,2016,7
Barking and Dagenham,Violence Against the Person,612,2016,7
Barking and Dagenham,Burglary,86,2016,8
Barking and Dagenham,Criminal Damage,164,2016,8
Barking and Dagenham,Drugs,63,2016,8
Barking and Dagenham,Fraud or Forgery,0,2016,8
Barking and Dagenham,Other Notifiable Offences,30,2016,8
Barking and Dagenham,Robbery,36,2016,8
Barking and Dagenham,Sexual Offences,0,2016,8
Barking and Dagenham,Theft and Handling,454,2016,8
Barking and Dagenham,Violence Against the Person,513,2016,8
Barking and Dagenham,Burglary,93,2016,9
Barking and Dagenham,Criminal Damage,148,2016,9
Barking and Dagenham,Drugs,74,2016,9
Barking and Dagenham,Fraud or Forgery,0,2016,9
Barking and Dagenham,Other Notifiable Offences,35,2016,9
Barking and Dagenham,Robbery,48,2016,9
Barking and Dagenham,Sexual Offences,0,2016,9
Barking and Dagenham,Theft and Handling,465,2016,9
Barking and Dagenham,Violence Against the Person,500,2016,9
